gid,role,role_score,cluster_id,priority_score,evidence
100000008603629100,coordinator,1.0000,6,1.000000,"Связующий узел: посредничество ≥ p99, 9 других кластеров, 13 хабов; вход 1,8 млн ₸, выход 5,0 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000000331309100,coordinator,1.0000,5,0.995512,"Связующий узел: посредничество ≥ p99, 13 других кластеров, 8 хабов; вход 984,6 тыс ₸, выход 23,0 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000005910114100,coordinator,1.0000,0,0.967913,"Связующий узел: посредничество ≥ p99, 6 других кластеров, 12 хабов; вход 326,1 тыс ₸, выход 1,5 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000008165763100,consolidator,1.0000,3,0.961261,"Признаки консолидации: 15 отправителей (порог 5); вход 1,2 млн ₸, выход 1,3 млн ₸"
100000008346837100,coordinator,1.0000,13,0.959466,"Связующий узел: посредничество ≥ p99, 7 других кластеров, 4 хабов; вход 254,4 тыс ₸, выход 1,3 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000000437046100,coordinator,0.8508,0,0.956589,"Связующий узел: посредничество ≥ p99, 8 других кластеров, 11 хабов; вход 1,1 млн ₸, выход 7,6 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000008477350100,coordinator,0.8776,0,0.955098,"Связующий узел: посредничество ≥ p99, 4 других кластеров, 8 хабов; вход 610,1 тыс ₸, выход 3,4 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000003115284100,consolidator,0.8000,11,0.925897,"Признаки консолидации: 8 отправителей (порог 5); вход 2,2 млн ₸, выход 517,0 тыс ₸"
100000004015047100,consolidator,0.9000,8,0.924475,"Признаки консолидации: 9 отправителей (порог 5); вход 919,1 тыс ₸, выход 69,2 тыс ₸"
100000004400305100,coordinator,0.8853,0,0.923070,"Связующий узел: посредничество ≥ p99, 9 других кластеров, 16 хабов; вход 222,8 тыс ₸, выход 5,8 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000005933757100,distributor,1.0000,14,0.920267,"Веерное распределение: 34 получателей (порог 10); вход 1,2 млн ₸, выход 3,0 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000002398779100,consolidator,1.0000,0,0.909034,"Признаки консолидации: 13 отправителей (порог 5); вход 1,1 млн ₸, выход 66,0 тыс ₸"
100000004070318100,coordinator,0.8404,0,0.907771,"Связующий узел: посредничество ≥ p99, 8 других кластеров, 12 хабов; вход 207,2 тыс ₸, выход 551,9 тыс ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000003242289100,distributor,1.0000,16,0.903971,"Веерное распределение: 23 получателей (порог 10); вход 550,8 тыс ₸, выход 2,4 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000004403675100,coordinator,0.8169,19,0.893404,"Связующий узел: посредничество ≥ p99, 4 других кластеров, 3 хабов; вход 183,0 тыс ₸, выход 264,7 тыс ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000008489922100,distributor,1.0000,2,0.891495,"Веерное распределение: 36 получателей (порог 10); вход 262,0 тыс ₸, выход 3,8 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000004156082100,distributor,1.0000,15,0.890966,"Веерное распределение: 26 получателей (порог 10); вход 377,4 тыс ₸, выход 2,3 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000004351795100,coordinator,0.8701,0,0.887304,"Связующий узел: посредничество ≥ p99, 5 других кластеров, 5 хабов; вход 118,3 тыс ₸, выход 1,7 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000008547948100,distributor,1.0000,2,0.883140,"Веерное распределение: 26 получателей (порог 10); вход 212,7 тыс ₸, выход 5,2 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000002957787100,coordinator,0.9167,0,0.881291,"Связующий узел: посредничество ≥ p99, 8 других кластеров, 3 хабов; вход 85,0 тыс ₸, выход 1,3 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
100000008710791100,distributor,1.0000,2,0.878766,"Веерное распределение: 23 получателей (порог 10); вход 181,5 тыс ₸, выход 5,5 млн ₸; отдаёт больше наблюдаемого входа — вероятны внешние поступления"
